Date,Species,Quantity
01/06/2020,Heliconius hewitsoni,26.0
01/06/2020,Idea leuconoe,3.0
01/06/2020,Mechanitis polymnia,3.0
01/06/2020,Morpho peleides ,2.0
01/06/2020,Papilio dardanus,1.0
01/06/2020,Papilio demodocus,1.0
01/06/2020,Papilio lowii,4.0
01/06/2020,Papilio memnon,1.0
01/06/2020,Papilio nephelus,3.0
01/06/2020,Papilio nireus,2.0
01/06/2020,Papilio ophidicephalus,1.0
01/06/2020,Papilio palinurus,2.0
01/06/2020,Papilio rumanzovia,10.0
01/06/2020,Parides arcas,2.0
01/06/2020,Parides iphidamas,3.0
01/06/2020,Siproeta stelenes,3.0
01/04/2020,Caligo eurilochus,1.0
01/04/2020,Caligo memnon,2.0
01/04/2020,Charaxes brutus,1.0
01/04/2020,Chilasa clytia,1.0
01/04/2020,Heliconius erato/melpomene,7.0
01/04/2020,Hypna clytemnestra,1.0
01/04/2020,Morpho peleides ,5.0
01/04/2020,Papilio dardanus,1.0
01/04/2020,Papilio lowii,4.0
01/04/2020,Papilio ophidicephalus,1.0
01/04/2020,Papilio palinurus,4.0
01/04/2020,Papilio rumanzovia,2.0
01/03/2020,Caligo eurilochus,1.0
01/03/2020,Caligo memnon,10.0
01/03/2020,Charaxes brutus,1.0
01/03/2020,Charaxes castor,1.0
01/03/2020,Charaxes cithaeron,2.0
01/03/2020,Chilasa clytia,2.0
01/03/2020,Hebomoia glaucippe,1.0
01/03/2020,Hypna clytemnestra,3.0
01/03/2020,Morpho peleides ,8.0
01/03/2020,Papilio dardanus,4.0
01/03/2020,Papilio demodocus,1.0
01/03/2020,Papilio palinurus,1.0
01/03/2020,Papilio thoas,15.0
01/03/2020,Parides arcas,12.0
01/03/2020,Prepona omphale,2.0
01/02/2020,Caligo eurilochus,4.0
01/02/2020,Catenophele mexicana,16.0
01/02/2020,Catonephele numilia,1.0
01/02/2020,Charaxes brutus,1.0
01/02/2020,Charaxes castor,3.0
01/02/2020,Charaxes cithaeron,1.0
01/02/2020,Colobura dirce,1.0
01/02/2020,Hypna clytemnestra,23.0
01/02/2020,Idea leuconoe,5.0
01/02/2020,Morpho peleides ,24.0
01/02/2020,Morpho polyphemus,3.0
01/02/2020,Parides arcas,5.0
01/02/2020,Parides iphidamas,1.0
01/02/2020,Prepona omphale,8.0
01/01/2020,Anteos clorinde,1.0
01/01/2020,Caligo memnon,14.0
01/01/2020,Catonephele numilia,1.0
01/01/2020,Cethosia cyane,5.0
01/01/2020,Charaxes varanes,1.0
01/01/2020,Chilasa clytia,2.0
01/01/2020,Colobura dirce,1.0
01/01/2020,Graphium agamemnon,1.0
01/01/2020,Hebomoia glaucippe,6.0
01/01/2020,Heliconius doris,1.0
01/01/2020,Hypna clytemnestra,15.0
01/01/2020,Idea leuconoe,1.0
01/01/2020,Morpho peleides ,34.0
01/01/2020,Papilio dardanus,2.0
01/01/2020,Papilio nireus,1.0
01/01/2020,Parides arcas,3.0
01/01/2020,Prepona omphale,4.0
12/31/2019,Anteos clorinde,2.0
12/31/2019,Battus belus,1.0
12/31/2019,Caligo eurilochus,2.0
12/31/2019,Caligo memnon,21.0
12/31/2019,Catonephele numilia,2.0
12/31/2019,Cethosia biblis,1.0
12/31/2019,Cethosia cyane,2.0
12/31/2019,Charaxes candiope,2.0
12/31/2019,Heliconius doris,9.0
12/31/2019,Hypna clytemnestra,14.0
12/31/2019,Hypolimnas usambara,5.0
12/31/2019,Morpho peleides ,46.0
12/31/2019,Morpho Polyphemus,1.0
12/31/2019,Papilio dardanus,2.0
12/31/2019,Papilio lowii,1.0
12/31/2019,Papilio thoas,1.0
12/31/2019,Parides arcas,3.0
12/31/2019,Parthenos sylvia philippensis,1.0
12/31/2019,Parthenos sylvia violaceae,2.0
12/31/2019,Prepona omphale,8.0
12/31/2019,Salamis anacardii,1.0
12/31/2019,Siproeta stelenes,1.0
12/30/2019,Anteos clorinde,5.0
12/30/2019,Caligo eurilochus,3.0
12/30/2019,Caligo memnon,13.0
12/30/2019,Catonephele numilia,17.0
12/30/2019,Cethosia cyane,1.0
12/30/2019,Chilasa clytia,1.0
12/30/2019,Dryas iulia,2.0
12/30/2019,Graphium policenes,1.0
12/30/2019,Hamadryas februa,2.0
12/30/2019,Heliconius doris,4.0
12/30/2019,Heliconius erato/melpomene,4.0
12/30/2019,Heliconius hewitsoni,23.0
12/30/2019,Hypna clytemnestra,13.0
12/30/2019,Hypolimnas usambara,4.0
12/30/2019,Morpho peleides ,19.0
12/30/2019,Papilio constantinus,1.0
12/30/2019,Papilio lowii,2.0
12/30/2019,Papilio thoas,2.0
12/30/2019,Parides arcas,4.0
12/30/2019,Prepona omphale,5.0
12/30/2019,Siproeta stelenes,26.0
12/28/2019,Anteos clorinde,1.0
12/28/2019,Caligo memnon,4.0
12/28/2019,Colobura dirce,3.0
12/28/2019,Dryas iulia,1.0
12/28/2019,Greta oto,2.0
12/28/2019,Hamadryas februa,22.0
12/28/2019,Hamadryas laodamia,1.0
12/28/2019,Heliconius doris,1.0
12/28/2019,Heliconius erato/melpomene,3.0
12/28/2019,Heliconius hewitsoni,14.0
12/28/2019,Hypna clytemnestra,5.0
12/28/2019,Mechanitis polymnia,2.0
12/28/2019,Morpho peleides ,8.0
12/28/2019,Papilio lowii,5.0
12/28/2019,Papilio nireus,1.0
12/28/2019,Papilio thoas,3.0
12/28/2019,Siproeta stelenes,20.0
12/27/2019,Anteos clorinde,5.0
12/27/2019,Battus belus,1.0
12/27/2019,Caligo eurilochus,2.0
12/27/2019,Caligo memnon,18.0
12/27/2019,Catonephele numilia,2.0
12/27/2019,Colobura dirce,6.0
12/27/2019,Dryadula phaetusa,5.0
12/27/2019,Dryas iulia,1.0
12/27/2019,Hamadryas februa,11.0
12/27/2019,Hebomoia glaucippe,1.0
12/27/2019,Heliconius hecale,2.0
12/27/2019,Heliconius hewitsoni,5.0
12/27/2019,Heliconius ismenius,1.0
12/27/2019,Heliconius sara,2.0
12/27/2019,Hypna clytemnestra,9.0
12/27/2019,Idea leuconoe,1.0
12/27/2019,Mechanitis polymnia,4.0
12/27/2019,Memphis eurypyle,1.0
12/27/2019,Morpho peleides ,22.0
12/27/2019,Papilio lowii,1.0
12/27/2019,Papilio nephelus,2.0
12/27/2019,Papilio thoas,6.0
12/27/2019,Parides arcas,3.0
12/27/2019,Siproeta epaphus,2.0
12/27/2019,Siproeta stelenes,13.0
12/26/2019,Anteos clorinde,1.0
12/26/2019,Caligo memnon,32.0
12/26/2019,Cethosia cyane,2.0
12/26/2019,Colobura dirce,4.0
12/26/2019,Doleschallia bisaltidae,1.0
12/26/2019,Dryadula phaetusa,2.0
12/26/2019,Eueides isabella,1.0
12/26/2019,Graphium agamemnon,1.0
12/26/2019,Greta oto,6.0
12/26/2019,Hebomoia glaucippe,1.0
12/26/2019,Heliconius charitonius,5.0
12/26/2019,Heliconius doris,11.0
12/26/2019,Heliconius erato/melpomene,5.0
12/26/2019,Heliconius hecale,2.0
12/26/2019,Heliconius hewitsoni,34.0
12/26/2019,Heliconius ismenius,1.0
12/26/2019,Heliconius sara,2.0
12/26/2019,Hypna clytemnestra,3.0
12/26/2019,Morpho peleides ,76.0
12/26/2019,Morpho Polyphemus,1.0
12/26/2019,Myselia ethusa,2.0
12/26/2019,Papilio dardanus,6.0
12/26/2019,Papilio memnon,2.0
12/26/2019,Papilio rumanzovia,5.0
12/26/2019,Papilio thoas,11.0
12/26/2019,Parides iphidamas,4.0
12/26/2019,Prepona omphale,1.0
12/26/2019,Siproeta epaphus,8.0
12/26/2019,Siproeta stelenes,48.0
12/26/2019,Tithorea tarricina,1.0
12/24/2019,Anteos clorinde,3.0
12/24/2019,Biblis hyperia,2.0
12/24/2019,Caligo memnon,13.0
12/24/2019,Colobura dirce,1.0
12/24/2019,Doleschallia bisaltidae,3.0
12/24/2019,Dryas iulia,4.0
12/24/2019,Eueides isabella,3.0
12/24/2019,Graphium agamemnon,3.0
12/24/2019,Graphium policenes,1.0
12/24/2019,Greta oto,2.0
12/24/2019,Heliconius doris,5.0
12/24/2019,Heliconius erato/melpomene,8.0
12/24/2019,Heliconius hecale,2.0
12/24/2019,Heliconius hewitsoni,5.0
12/24/2019,Heliconius sara,5.0
12/24/2019,Memphis nobilis,1.0
12/24/2019,Morpho peleides ,13.0
12/24/2019,Myselia ethusa,4.0
12/24/2019,Papilio dardanus,4.0
12/24/2019,Papilio nephelus,1.0
12/24/2019,Papilio thoas,6.0
12/24/2019,Parides arcas,5.0
12/24/2019,Parides iphidamas,4.0
12/24/2019,Siproeta epaphus,1.0
12/24/2019,Siproeta stelenes,26.0
12/24/2019,Tithorea tarricina,2.0
12/23/2019,Anteos clorinde,4.0
12/23/2019,Caligo eurilochus,1.0
12/23/2019,Caligo memnon,13.0
12/23/2019,Charaxes castor,2.0
12/23/2019,Charaxes cithaeron,2.0
12/23/2019,Danaus plexxipus,2.0
12/23/2019,Dryas iulia,1.0
12/23/2019,Eueides isabella,7.0
12/23/2019,Graphium agamemnon,1.0
12/23/2019,Graphium policenes,1.0
12/23/2019,Greta oto,12.0
12/23/2019,Hamadryas februa,9.0
12/23/2019,Hebomoia glaucippe,1.0
12/23/2019,Heliconius erato/melpomene,2.0
12/23/2019,Heliconius hewitsoni,8.0
12/23/2019,Heliconius sara,6.0
12/23/2019,Hypna clytemnestra,3.0
12/23/2019,Idea leuconoe,1.0
12/23/2019,Memphis nobilis,1.0
12/23/2019,Morpho peleides ,76.0
12/23/2019,Morpho polyphemus,1.0
12/23/2019,Morpho Polyphemus,2.0
12/23/2019,Opsiphanes cassina,3.0
12/23/2019,Opsiphanes tamarindi,1.0
12/23/2019,Papilio constantinus,1.0
12/23/2019,Papilio dardanus,9.0
12/23/2019,Papilio demodocus,1.0
12/23/2019,Papilio lowii,1.0
12/23/2019,Papilio memnon,2.0
12/23/2019,Papilio nephelus,1.0
12/23/2019,Papilio nireus,2.0
12/23/2019,Papilio rumanzovia,4.0
12/23/2019,Papilio thoas,2.0
12/23/2019,Parides arcas,2.0
12/23/2019,Parides iphidamas,5.0
12/23/2019,Prepona omphale,2.0
12/23/2019,Siproeta stelenes,4.0
12/23/2019,Tithorea tarricina,2.0
12/21/2019,Caligo eurilochus,8.0
12/21/2019,Caligo memnon,4.0
12/21/2019,Cethosia cyane,1.0
12/21/2019,Charaxes brutus,1.0
12/21/2019,Charaxes cithaeron,1.0
12/21/2019,Colobura dirce,1.0
12/21/2019,Greta oto,2.0
12/21/2019,Heliconius ismenius,1.0
12/21/2019,Hypna clytemnestra,8.0
12/21/2019,Memphis nobilis,2.0
12/21/2019,Morpho peleides ,6.0
12/21/2019,Morpho polyphemus,1.0
12/21/2019,Papilio dardanus,3.0
12/21/2019,Papilio thoas,1.0
12/21/2019,Prepona omphale,3.0
12/21/2019,Siproeta stelenes,1.0
12/20/2019,Anteos clorinde,4.0
12/20/2019,Caligo memnon,2.0
12/20/2019,Cethosia cyane,1.0
12/20/2019,Charaxes brutus,2.0
12/20/2019,Charaxes castor,2.0
12/20/2019,Charaxes cithaeron,1.0
12/20/2019,Danaus plexxipus,1.0
12/20/2019,Hebomoia glaucippe,2.0
12/20/2019,Heliconius doris,1.0
12/20/2019,Heliconius hewitsoni,2.0
12/20/2019,Heliconius ismenius,1.0
12/20/2019,Hypna clytemnestra,1.0
12/20/2019,Morpho peleides ,3.0
12/20/2019,Pachliopta kotzebuea,1.0
12/20/2019,Papilio anchisiades,2.0
12/20/2019,Papilio dardanus,1.0
12/20/2019,Parthenos sylvia lilacinus,2.0
12/20/2019,Siproeta epaphus,1.0
12/20/2019,Siproeta stelenes,2.0
12/20/2019,Vindula dejone,1.0
12/19/2019,Anteos clorinde,2.0
12/19/2019,Caligo eurilochus,3.0
12/19/2019,Caligo memnon,10.0
12/19/2019,Catonephele numilia,4.0
12/19/2019,Cethosia cyane,1.0
12/19/2019,Charaxes brutus,1.0
12/19/2019,Charaxes castor,2.0
12/19/2019,Charaxes protoclea,1.0
12/19/2019,Danaus plexxipus,7.0
12/19/2019,Doleschallia bisaltidae,2.0
12/19/2019,Dryadula phaetusa,9.0
12/19/2019,Eueides isabella,1.0
12/19/2019,Euxanthe wakefieldi,11.0
12/19/2019,Graphium antheus,2.0
12/19/2019,Hebomoia glaucippe,2.0
12/19/2019,Heliconius doris,1.0
12/19/2019,Heliconius erato/melpomene,2.0
12/19/2019,Heliconius hecale,1.0
12/19/2019,Heliconius ismenius,3.0
12/19/2019,Hypna clytemnestra,1.0
12/19/2019,Memphis nobilis,1.0
12/19/2019,Morpho peleides ,10.0
12/19/2019,Morpho polyphemus,5.0
12/19/2019,Papilio constantinus,1.0
12/19/2019,Papilio nireus,2.0
12/19/2019,Papilio rumanzovia,5.0
12/19/2019,Papilio thoas,5.0
12/19/2019,Parides iphidamas,1.0
12/19/2019,Parthenos sylvia philippensis,4.0
12/19/2019,Siproeta epaphus,1.0
12/19/2019,Siproeta stelenes,9.0
12/19/2019,Vindula dejone,1.0
12/18/2019,Anteos clorinde,3.0
12/18/2019,Argema mimosae,2.0
12/18/2019,Caligo memnon,9.0
12/18/2019,Catonephele numilia,2.0
12/18/2019,Cethosia cyane,1.0
12/18/2019,Charaxes brutus,2.0
12/18/2019,Charaxes candiope,4.0
12/18/2019,Charaxes protoclea,1.0
12/18/2019,Danaus plexxipus,10.0
12/18/2019,Doleschallia bisaltidae,2.0
12/18/2019,Dryadula phaetusa,14.0
12/18/2019,Dryas iulia,3.0
12/18/2019,Eueides isabella,5.0
12/18/2019,Graphium angolanus,1.0
12/18/2019,Greta oto,3.0
12/18/2019,Heliconius cydno,1.0
12/18/2019,Heliconius erato/melpomene,3.0
12/18/2019,Heliconius hecale,2.0
12/18/2019,Heliconius hewitsoni,9.0
12/18/2019,Heliconius ismenius,2.0
12/18/2019,Idea leuconoe,2.0
12/18/2019,Memphis eurypyle,1.0
12/18/2019,Morpho peleides ,20.0
12/18/2019,Morpho polyphemus,2.0
12/18/2019,Pachliopta kotzebuea,1.0
12/18/2019,Papilio dardanus,1.0
12/18/2019,Papilio lowii,2.0
12/18/2019,Papilio nephelus,1.0
12/18/2019,Papilio nireus,1.0
12/18/2019,Papilio thoas,6.0
12/18/2019,Parides arcas,1.0
12/18/2019,Parides iphidamas,1.0
12/18/2019,Parthenos sylvia lilacinus,1.0
12/18/2019,Prepona omphale,2.0
12/18/2019,Salamis parhassus,1.0
12/18/2019,Siproeta stelenes,8.0
12/17/2019,Anteos clorinde,5.0
12/17/2019,Caligo atreus,1.0
12/17/2019,Caligo memnon,5.0
12/17/2019,Catonephele numilia,2.0
12/17/2019,Cethosia cyane,2.0
12/17/2019,Charaxes brutus,2.0
12/17/2019,Charaxes cithaeron,1.0
12/17/2019,Doleschallia bisaltidae,1.0
12/17/2019,Dryadula phaetusa,9.0
12/17/2019,Dryas iulia,3.0
12/17/2019,Greta oto,10.0
12/17/2019,Heliconius charitonius,4.0
12/17/2019,Heliconius cydno,2.0
12/17/2019,Heliconius hewitsoni,15.0
12/17/2019,Heliconius ismenius,1.0
12/17/2019,Morpho peleides ,19.0
12/17/2019,Pachliopta kotzebuea,1.0
12/17/2019,Papilio constantinus,1.0
12/17/2019,Papilio dardanus,1.0
12/17/2019,Papilio demodocus,1.0
12/17/2019,Papilio lowii,1.0
12/17/2019,Papilio memnon,1.0
12/17/2019,Papilio nireus,2.0
12/17/2019,Papilio rumanzovia,1.0
12/17/2019,Parides arcas,1.0
12/17/2019,Parides iphidamas,5.0
12/17/2019,Parthenos sylvia philippensis,2.0
12/17/2019,Salamis parhassus,6.0
12/17/2019,Siproeta epaphus,2.0
12/17/2019,Siproeta stelenes,10.0
12/17/2019,Vindula dejone,1.0
12/16/2019,Archaeopropona demophon,1.0
12/16/2019,Caligo atreus,1.0
12/16/2019,Caligo memnon,12.0
12/16/2019,Catonephele numilia,5.0
12/16/2019,Cethosia cyane,1.0
12/16/2019,Charaxes brutus,1.0
12/16/2019,Charaxes protoclea,4.0
12/16/2019,Colobura dirce,6.0
12/16/2019,Consul electra,1.0
12/16/2019,Dione juno,2.0
12/16/2019,Dryas iulia,6.0
12/16/2019,Eueides isabella,6.0
12/16/2019,Graphium policenes,1.0
12/16/2019,Greta oto,11.0
12/16/2019,Heliconius charitonius,3.0
12/16/2019,Heliconius erato/melpomene,4.0
12/16/2019,Heliconius hecale,1.0
12/16/2019,Heliconius hewitsoni,32.0
12/16/2019,Heliconius sara,3.0
12/16/2019,Hypna clytemnestra,7.0
12/16/2019,Idea leuconoe,13.0
12/16/2019,Memphis nobilis,1.0
12/16/2019,Morpho peleides ,21.0
12/16/2019,Pachliopta kotzebuea,2.0
12/16/2019,Papilio constantinus,1.0
12/16/2019,Papilio demodocus,1.0
12/16/2019,Papilio lowii,1.0
12/16/2019,Papilio memnon,6.0
12/16/2019,Papilio nephelus,1.0
12/16/2019,Papilio thoas,4.0
12/16/2019,Parides arcas,1.0
12/16/2019,Parides iphidamas,13.0
12/16/2019,Salamis anacardii,1.0
12/16/2019,Siproeta epaphus,2.0
12/16/2019,Siproeta stelenes,2.0
12/16/2019,Vindula dejone,2.0
12/14/2019,Archaeopropona demophon,1.0
12/14/2019,Caligo memnon,3.0
12/14/2019,Colobura dirce,6.0
12/14/2019,Heliconius erato/melpomene,1.0
12/14/2019,Heliconius hewitsoni,1.0
12/14/2019,Hypna clytemnestra,6.0
12/14/2019,Kallima inachus,2.0
12/14/2019,Memphis eurypyle,2.0
12/14/2019,Morpho peleides ,13.0
12/14/2019,Papilio nephelus,1.0
12/14/2019,Papilio rumanzovia,1.0
12/14/2019,Parides iphidamas,1.0
12/13/2019,Anteos clorinde,4.0
12/13/2019,Caligo atreus,3.0
12/13/2019,Caligo memnon,7.0
12/13/2019,Colobura dirce,4.0
12/13/2019,Hamadryas laodamia,2.0
12/13/2019,Heliconius doris,1.0
12/13/2019,Hypna clytemnestra,3.0
12/13/2019,Memphis eurypyle,1.0
12/13/2019,Morpho peleides ,57.0
12/13/2019,Papilio thoas,4.0
12/13/2019,Philaethria dido,1.0
12/13/2019,Siproeta epaphus,3.0
12/13/2019,Siproeta stelenes,6.0
12/12/2019,Anteos clorinde,5.0
12/12/2019,Caligo eurilochus,1.0
12/12/2019,Colobura dirce,1.0
12/12/2019,Dryadula phaetusa,2.0
12/12/2019,Greta oto,2.0
12/12/2019,Hamadryas laodamia,2.0
12/12/2019,Heliconius erato/melpomene,2.0
12/12/2019,Heliconius hecale,3.0
12/12/2019,Memphis eurypyle,7.0
12/12/2019,Parthenos sylvia lilacinus,3.0
12/11/2019,Anteos clorinde,3.0
12/11/2019,Archaeopropona demophon,1.0
12/11/2019,Biblis hyperia,1.0
12/11/2019,Caligo memnon,13.0
12/11/2019,Catonephele numilia,6.0
12/11/2019,Charaxes varanes,1.0
12/11/2019,Colobura dirce,4.0
12/11/2019,Dryadula phaetusa,10.0
12/11/2019,Greta oto,6.0
12/11/2019,Hamadryas laodamia,7.0
12/11/2019,Heliconius charitonius,2.0
12/11/2019,Heliconius cydno,11.0
12/11/2019,Heliconius erato/melpomene,3.0
12/11/2019,Heliconius hecale,7.0
12/11/2019,Heliconius hewitsoni,1.0
12/11/2019,Hypna clytemnestra,3.0
12/11/2019,Morpho peleides ,4.0
12/11/2019,Morpho polyphemus,3.0
12/11/2019,Papilio dardanus,1.0
12/11/2019,Papilio nireus,1.0
12/11/2019,Papilio thoas,3.0
12/11/2019,Parides arcas,4.0
12/11/2019,Parthenos sylvia lilacinus,1.0
12/11/2019,Siproeta epaphus,1.0
12/10/2019,Anteos clorinde,3.0
12/10/2019,Caligo memnon,12.0
12/10/2019,Catonephele numilia,2.0
12/10/2019,Cethosia cyane,1.0
12/10/2019,Dryadula phaetusa,3.0
12/10/2019,Dryas iulia,1.0
12/10/2019,Greta oto,7.0
12/10/2019,Heliconius charitonius,7.0
12/10/2019,Heliconius cydno,10.0
12/10/2019,Heliconius erato/melpomene,11.0
12/10/2019,Heliconius hecale,5.0
12/10/2019,Heliconius hewitsoni,2.0
12/10/2019,Idea leuconoe,2.0
12/10/2019,Morpho peleides ,1.0
12/10/2019,Papilio dardanus,4.0
12/10/2019,Papilio thoas,6.0
12/10/2019,Parides iphidamas,4.0
12/10/2019,Philaethria dido,1.0
12/10/2019,Siproeta epaphus,2.0
12/10/2019,Siproeta stelenes,17.0
12/09/2019,Anteos clorinde,1.0
12/09/2019,Biblis hyperia,1.0
12/09/2019,Caligo atreus,1.0
12/09/2019,Caligo memnon,11.0
12/09/2019,Catonephele numilia,1.0
12/09/2019,Cethosia cyane,15.0
12/09/2019,Charaxes lasti,1.0
12/09/2019,Colobura dirce,8.0
12/09/2019,Danaus plexxipus,3.0
12/09/2019,Dryadula phaetusa,4.0
12/09/2019,Dryas iulia,8.0
12/09/2019,Eryphanis polyxena,6.0
12/09/2019,Eueides isabella,21.0
12/09/2019,Graphium agamemnon,1.0
12/09/2019,Graphium angolanus,1.0
12/09/2019,Greta oto,10.0
12/09/2019,Hamadryas februa,20.0
12/09/2019,Hamadryas laodamia,1.0
12/09/2019,Heliconius charitonius,3.0
12/09/2019,Heliconius cydno,9.0
12/09/2019,Heliconius erato/melpomene,20.0
12/09/2019,Heliconius hecale,2.0
12/09/2019,Heliconius hewitsoni,9.0
12/09/2019,Heliconius ismenius,7.0
12/09/2019,Heliconius sara,2.0
12/09/2019,Hypna clytemnestra,9.0
12/09/2019,Idea leuconoe,7.0
12/09/2019,Mechanitis polymnia,1.0
12/09/2019,Morpho peleides ,10.0
12/09/2019,Panacea procilla ,1.0
12/09/2019,Papilio dardanus,9.0
12/09/2019,Papilio lowii,11.0
12/09/2019,Papilio memnon,4.0
12/09/2019,Papilio nephelus,3.0
12/09/2019,Papilio nireus,1.0
12/09/2019,Papilio thoas,9.0
12/09/2019,Parides arcas,12.0
12/09/2019,Parides iphidamas,17.0
12/09/2019,Philaethria dido,2.0
12/09/2019,Prepona omphale,2.0
12/09/2019,Siproeta epaphus,2.0
12/09/2019,Siproeta stelenes,18.0
12/09/2019,Vindula dejone,1.0
12/07/2019,Caligo atreus,3.0
12/07/2019,Caligo eurilochus,2.0
12/07/2019,Caligo memnon,1.0
12/07/2019,Charaxes lasti,1.0
12/07/2019,Colobura dirce,11.0
12/07/2019,Danaus plexxipus,4.0
12/07/2019,Dryas iulia,2.0
12/07/2019,Heliconius doris,3.0
12/07/2019,Heliconius erato/melpomene,11.0
12/07/2019,Heliconius hecale,5.0
12/07/2019,Heliconius hewitsoni,15.0
12/07/2019,Hypna clytemnestra,13.0
12/07/2019,Memphis eurypyle,8.0
12/07/2019,Morpho peleides ,34.0
12/07/2019,Papilio constantinus,2.0
12/07/2019,Papilio dardanus,3.0
12/07/2019,Papilio lowii,2.0
12/07/2019,Papilio nireus,4.0
12/07/2019,Papilio thoas,7.0
12/07/2019,Parides arcas,1.0
12/07/2019,Prepona omphale,2.0
12/07/2019,Siproeta stelenes,1.0
12/06/2019,Caligo memnon,5.0
12/06/2019,Catonephele numilia,2.0
12/06/2019,Charaxes brutus,2.0
12/06/2019,Charaxes cithaeron,1.0
12/06/2019,Charaxes varanes,1.0
12/06/2019,Colobura dirce,2.0
12/06/2019,Danaus plexxipus,3.0
12/06/2019,Doleschallia bisaltidae,1.0
12/06/2019,Dryadula phaetusa,1.0
12/06/2019,Eueides isabella,4.0
12/06/2019,Hamadryas laodamia,1.0
12/06/2019,Heliconius charitonius,3.0
12/06/2019,Heliconius hecale,2.0
12/06/2019,Heliconius sapho,1.0
12/06/2019,Hypna clytemnestra,4.0
12/06/2019,Memphis eurypyle,1.0
12/06/2019,Morpho peleides ,11.0
12/06/2019,Panaethria Procilla,3.0
12/06/2019,Papilio dardanus,7.0
12/06/2019,Papilio memnon,1.0
12/06/2019,Papilio nephelus,1.0
12/06/2019,Papilio nireus,3.0
12/06/2019,Papilio thoas,5.0
12/06/2019,Parides arcas,7.0
12/06/2019,Parthenos sylvia lilacinus,2.0
12/06/2019,Philaethria dido,3.0
12/06/2019,Prepona omphale,1.0
12/06/2019,Siproeta stelenes,6.0
12/05/2019,Caligo eurilochus,7.0
12/05/2019,Caligo memnon,1.0
12/05/2019,Catonephele numilia,5.0
12/05/2019,Cethosia cyane,5.0
12/05/2019,Charaxes brutus,2.0
12/05/2019,Charaxes cithaeron,2.0
12/05/2019,Colobura dirce,1.0
12/05/2019,Danaus plexxipus,3.0
12/05/2019,Dryadula phaetusa,6.0
12/05/2019,Dryas iulia,4.0
12/05/2019,Graphium angolanus,1.0
12/05/2019,Graphium policenes,1.0
12/05/2019,Greta oto,2.0
12/05/2019,Hamadryas laodamia,1.0
12/05/2019,Heliconius charitonius,6.0
12/05/2019,Heliconius cydno,1.0
12/05/2019,Heliconius erato/melpomene,11.0
12/05/2019,Heliconius hecale,8.0
12/05/2019,Heliconius hewitsoni,2.0
12/05/2019,Hypna clytemnestra,2.0
12/05/2019,Memphis eurypyle,4.0
12/05/2019,Morpho peleides ,16.0
12/05/2019,Morpho Polyphemus,5.0
12/05/2019,Panacea procilla ,1.0
12/05/2019,Panaethria Procilla,3.0
12/05/2019,Papilio constantinus,2.0
12/05/2019,Papilio dardanus,2.0
12/05/2019,Papilio nephelus,1.0
12/05/2019,Papilio thoas,4.0
12/05/2019,Parides iphidamas,3.0
12/05/2019,Parthenos sylvia philippensis,2.0
12/05/2019,Parthenos sylvia violaceae,3.0
12/05/2019,Salamis parhassus,3.0
12/05/2019,Siproeta epaphus,3.0
12/05/2019,Siproeta stelenes,7.0
12/04/2019,Caligo memnon,9.0
12/04/2019,Catonephele numilia,14.0
12/04/2019,Cethosia cyane,3.0
12/04/2019,Danaus plexxipus,7.0
12/04/2019,Doleschallia bisaltidae,3.0
12/04/2019,Dryadula phaetusa,5.0
12/04/2019,Dryas iulia,4.0
12/04/2019,Hamadryas amphinome,2.0
12/04/2019,Hamadryas laodamia,6.0
12/04/2019,Heliconius charitonius,9.0
12/04/2019,Heliconius erato/melpomene,10.0
12/04/2019,Heliconius hecale,3.0
12/04/2019,Heliconius hewitsoni,2.0
12/04/2019,Heliconius ismenius,2.0
12/04/2019,Heliconius sara,1.0
12/04/2019,Hypna clytemnestra,8.0
12/04/2019,Memphis eurypyle,4.0
12/04/2019,Morpho peleides ,21.0
12/04/2019,Pachliopta kotzebuea,1.0
12/04/2019,Papilio dardanus,2.0
12/04/2019,Papilio lowii,1.0
12/04/2019,Papilio nireus,1.0
12/04/2019,Papilio thoas,5.0
12/04/2019,Parides arcas,5.0
